product,event_date,country,ad_format,hudi_show_pv,hudi_impression_pv,max_impression_pv,hudi_max_rate
screw_puzzle,2025-10-25,US,rewarded,35462,32412,35180,0.9213189312109152
screw_puzzle,2025-10-26,IN,interstitial,102325,89862,98439,0.9128698991253467
screw_puzzle,2025-10-26,IN,rewarded,28782,26650,28585,0.9323071541018016
screw_puzzle,2025-10-26,US,interstitial,55919,47681,54192,0.8798531148509005
screw_puzzle,2025-10-26,US,rewarded,35861,32848,35865,0.9158789906594172
screw_puzzle,2025-10-27,IN,interstitial,98742,86611,94895,0.9127035144106644
screw_puzzle,2025-10-27,IN,rewarded,26727,24750,26597,0.9305560777531301
screw_puzzle,2025-10-27,US,interstitial,54642,46441,53374,0.8701052947127815
screw_puzzle,2025-10-27,US,rewarded,38075,34688,38038,0.9119301750880698
screw_puzzle,2025-10-28,IN,interstitial,98221,86649,95263,0.9095766457071476
screw_puzzle,2025-10-28,IN,rewarded,27071,24945,27135,0.9192924267551134
screw_puzzle,2025-10-28,US,interstitial,52859,44676,51445,0.8684225872290796
screw_puzzle,2025-10-28,US,rewarded,36380,33184,36159,0.917724494593324
screw_puzzle,2025-10-29,IN,interstitial,92119,80320,90596,0.8865733586471809
screw_puzzle,2025-10-29,IN,rewarded,24099,22233,24657,0.901691203309405
screw_puzzle,2025-10-29,US,interstitial,51382,43295,51397,0.8423643403311477
screw_puzzle,2025-10-29,US,rewarded,33052,30139,34324,0.8780736510896165
screw_puzzle,2025-10-30,IN,interstitial,86340,75638,88853,0.8512712007473017
screw_puzzle,2025-10-30,IN,rewarded,23392,21671,25256,0.8580535318340197
screw_puzzle,2025-10-30,US,interstitial,49319,41998,50974,0.8239102287440656
screw_puzzle,2025-10-30,US,rewarded,31775,28915,33472,0.8638563575525813
screw_puzzle,2025-10-31,IN,interstitial,85715,74397,84948,0.8757946037575929
screw_puzzle,2025-10-31,IN,rewarded,23140,21340,24038,0.8877610450120642
screw_puzzle,2025-10-31,US,interstitial,49127,42039,49308,0.8525797030907764
screw_puzzle,2025-10-31,US,rewarded,32587,29507,33182,0.8892471822072208
screw_puzzle,2025-11-01,IN,interstitial,90525,78851,87960,0.8964415643474306
screw_puzzle,2025-11-01,IN,rewarded,23550,21737,23882,0.9101834017251487
screw_puzzle,2025-11-01,US,interstitial,46697,40117,46408,0.8644414756076538
screw_puzzle,2025-11-01,US,rewarded,31747,28864,31587,0.9137936492860987
screw_puzzle,2025-11-02,IN,interstitial,82401,71574,79856,0.8962883189741535
screw_puzzle,2025-11-02,IN,rewarded,22657,20815,22864,0.9103831350594822
screw_puzzle,2025-11-02,US,interstitial,51095,43625,50289,0.8674859313169878
screw_puzzle,2025-11-02,US,rewarded,33763,30769,33554,0.9169994635512905
screw_puzzle,2025-11-03,IN,interstitial,80388,69782,77993,0.8947213211442052
screw_puzzle,2025-11-03,IN,rewarded,21094,19390,21206,0.914363859285108
screw_puzzle,2025-11-03,US,interstitial,46145,39315,45725,0.8598141060688901
screw_puzzle,2025-11-03,US,rewarded,32962,30043,32974,0.9111117850427609
screw_puzzle,2025-11-04,IN,interstitial,83929,73409,82069,0.8944790359331782
screw_puzzle,2025-11-04,IN,rewarded,22944,21191,23365,0.9069548469933661
screw_puzzle,2025-11-04,US,interstitial,49014,41537,48743,0.8521633875633424
screw_puzzle,2025-11-04,US,rewarded,32774,29564,32601,0.9068433483635472
screw_puzzle,2025-11-05,IN,interstitial,83455,73017,81458,0.8963760465515972
screw_puzzle,2025-11-05,IN,rewarded,21979,20235,22323,0.9064641849213816
screw_puzzle,2025-11-05,US,interstitial,50338,42739,49626,0.861221940112038
screw_puzzle,2025-11-05,US,rewarded,34071,31014,33958,0.913304670475293
screw_puzzle,2025-11-06,IN,interstitial,77678,67509,75026,0.8998080665369339
screw_puzzle,2025-11-06,IN,rewarded,20857,19213,20982,0.9156896387379658
screw_puzzle,2025-11-06,US,interstitial,50667,43204,50143,0.8616157788724249
screw_puzzle,2025-11-06,US,rewarded,36130,33201,36146,0.91852487135506
screw_puzzle,2025-11-07,IN,interstitial,74282,65420,74153,0.8822299839520991
screw_puzzle,2025-11-07,IN,rewarded,20579,19071,21205,0.8993633576986559
screw_puzzle,2025-11-07,US,interstitial,47811,39842,47664,0.8358929170862706
screw_puzzle,2025-11-07,US,rewarded,32968,29904,33706,0.887201091793746
screw_puzzle,2025-11-08,IN,interstitial,74018,65427,74574,0.8773433100008046
screw_puzzle,2025-11-08,IN,rewarded,20981,19384,21643,0.8956244513237537
screw_puzzle,2025-11-08,US,interstitial,49411,41105,49277,0.8341619822635307
screw_puzzle,2025-11-08,US,rewarded,33788,30688,34710,0.8841256122154999
screw_puzzle,2025-11-09,IN,interstitial,68654,60217,69302,0.8689071022481314
screw_puzzle,2025-11-09,IN,rewarded,19189,17711,20042,0.8836942420916076
screw_puzzle,2025-11-09,US,interstitial,55379,45855,55635,0.8242113777298463
screw_puzzle,2025-11-09,US,rewarded,35344,32122,36494,0.8801994848468241
screw_puzzle,2025-11-10,IN,interstitial,70026,61646,70117,0.879187643510133
screw_puzzle,2025-11-10,IN,rewarded,19518,18089,20130,0.898609041231992
screw_puzzle,2025-11-10,US,interstitial,53635,44199,53694,0.8231645993965806
screw_puzzle,2025-11-10,US,rewarded,35155,31730,36242,0.8755035594062138
screw_puzzle,2025-11-11,IN,interstitial,72164,63583,70619,0.9003667568218184
screw_puzzle,2025-11-11,IN,rewarded,20591,19088,20829,0.9164146142397619
screw_puzzle,2025-11-11,US,interstitial,54217,44449,52822,0.8414865018363561
screw_puzzle,2025-11-11,US,rewarded,36388,32672,36200,0.9025414364640884
screw_puzzle,2025-11-12,IN,interstitial,69135,60435,68644,0.8804119806538081
screw_puzzle,2025-11-12,IN,rewarded,20523,19087,21072,0.905799164768413
screw_puzzle,2025-11-12,US,interstitial,54268,44678,53042,0.8423136382489348
screw_puzzle,2025-11-12,US,rewarded,36317,32735,36436,0.898424634976397
screw_puzzle,2025-11-13,IN,interstitial,68563,59910,68730,0.8716717590571803
screw_puzzle,2025-11-13,IN,rewarded,19749,18234,20451,0.8915945430541293
screw_puzzle,2025-11-13,US,interstitial,50291,40899,49820,0.8209353673223605
screw_puzzle,2025-11-13,US,rewarded,33494,30241,34598,0.87406786519452
screw_puzzle,2025-11-14,IN,interstitial,55518,48446,65972,0.734341841993573
screw_puzzle,2025-11-14,IN,rewarded,15728,14598,19621,0.7439987768207533
screw_puzzle,2025-11-14,US,interstitial,44306,36052,48604,0.7417496502345486
screw_puzzle,2025-11-14,US,rewarded,28725,25876,32972,0.7847870920781269
screw_puzzle,2025-11-15,IN,interstitial,68707,60447,69081,0.8750162852303818
screw_puzzle,2025-11-15,IN,rewarded,19271,17927,19976,0.8974269122947537
screw_puzzle,2025-11-15,US,interstitial,51939,41961,50298,0.8342478826195873
screw_puzzle,2025-11-15,US,rewarded,33603,30227,34131,0.8856171808619729
screw_puzzle,2025-11-16,IN,interstitial,71052,61817,69793,0.8857191982003926
screw_puzzle,2025-11-16,IN,rewarded,19690,18176,19918,0.9125414198212672
screw_puzzle,2025-11-16,US,interstitial,53678,43881,51528,0.8515952491849091
screw_puzzle,2025-11-16,US,rewarded,33226,29968,33148,0.9040666103535658
screw_puzzle,2025-11-17,IN,interstitial,69543,60328,68262,0.8837713515572354
screw_puzzle,2025-11-17,IN,rewarded,19017,17537,19363,0.9056964313381191
screw_puzzle,2025-11-17,US,interstitial,51399,41573,49109,0.8465454397360973
screw_puzzle,2025-11-17,US,rewarded,34938,31398,34718,0.9043723716803963
screw_puzzle,2025-11-18,IN,interstitial,76078,65815,74308,0.8857054422134898
screw_puzzle,2025-11-18,IN,rewarded,20165,18656,20330,0.9176586325627152
screw_puzzle,2025-11-18,US,interstitial,51278,40690,47638,0.8541500482807842
screw_puzzle,2025-11-18,US,rewarded,34663,30771,33637,0.9147962065582543
screw_puzzle,2025-11-19,IN,interstitial,77273,67265,75622,0.8894898310015604
screw_puzzle,2025-11-19,IN,rewarded,20768,19170,20844,0.9196891191709845
screw_puzzle,2025-11-19,US,interstitial,50372,38177,45531,0.8384836704662757
screw_puzzle,2025-11-19,US,rewarded,32250,28192,31120,0.9059125964010283
screw_puzzle,2025-11-20,IN,interstitial,67747,59085,75559,0.7819717042311306
screw_puzzle,2025-11-20,IN,rewarded,18746,17242,21313,0.8089898184206822
screw_puzzle,2025-11-20,US,interstitial,48839,36434,47449,0.7678560138253704
screw_puzzle,2025-11-20,US,rewarded,30363,26165,32099,0.8151344278637964
screw_puzzle,2025-11-21,IN,interstitial,76134,65549,77737,0.8432149426913825
screw_puzzle,2025-11-21,IN,rewarded,19657,17974,20734,0.8668853091540465
screw_puzzle,2025-11-21,US,interstitial,56201,42145,51629,0.8163047899436363
screw_puzzle,2025-11-21,US,rewarded,33643,29199,33588,0.8693283315469811
screw_puzzle,2025-11-22,IN,interstitial,86755,74958,84278,0.8894136073471132
screw_puzzle,2025-11-22,IN,rewarded,21255,19320,21291,0.9074256728195012
screw_puzzle,2025-11-22,US,interstitial,56217,42614,49926,0.8535432440011217
screw_puzzle,2025-11-22,US,rewarded,34955,30298,33299,0.9098771734886933
screw_puzzle,2025-11-23,IN,interstitial,82506,72007,80086,0.8991209449841421
screw_puzzle,2025-11-23,IN,rewarded,19686,17855,19619,0.9100871604057291
screw_puzzle,2025-11-23,US,interstitial,61882,46145,53294,0.8658573197733328
screw_puzzle,2025-11-23,US,rewarded,38459,33530,36304,0.9235896870868224
screw_puzzle,2025-11-24,IN,interstitial,82414,71382,80059,0.891617432143794
screw_puzzle,2025-11-24,IN,rewarded,20759,18802,20633,0.9112586633063539
screw_puzzle,2025-11-24,US,interstitial,57154,42866,50023,0.8569258141255023
screw_puzzle,2025-11-24,US,rewarded,36177,31809,34908,0.9112237882433826
screw_puzzle,2025-11-25,IN,interstitial,85430,73694,83070,0.8871313350186589
screw_puzzle,2025-11-25,IN,rewarded,21035,19132,21088,0.9072458270106222
screw_puzzle,2025-11-25,US,interstitial,58187,44439,51526,0.8624577883010519
screw_puzzle,2025-11-25,US,rewarded,37269,32982,36151,0.912339907609748
screw_puzzle,2025-11-26,IN,interstitial,91072,77970,88595,0.8800722388396637
screw_puzzle,2025-11-26,IN,rewarded,21396,19384,21367,0.9071933355173867
screw_puzzle,2025-11-26,US,interstitial,56216,42861,49572,0.8646211571048172
screw_puzzle,2025-11-26,US,rewarded,35368,31425,34490,0.9111336619309945
screw_puzzle,2025-11-27,IN,interstitial,97666,83027,94998,0.8739868207751742
screw_puzzle,2025-11-27,IN,rewarded,22365,20154,22347,0.9018660222848704
screw_puzzle,2025-11-27,US,interstitial,58652,45239,52778,0.8571563909204593
screw_puzzle,2025-11-27,US,rewarded,35915,31960,35154,0.9091426295727371
screw_puzzle,2025-11-28,IN,interstitial,96209,82702,93791,0.8817690396733162
screw_puzzle,2025-11-28,IN,rewarded,22467,20197,22498,0.8977242421548582
screw_puzzle,2025-11-28,US,interstitial,63238,48688,54829,0.8879972277444418
screw_puzzle,2025-11-28,US,rewarded,37438,33116,36220,0.9143014908890116
screw_puzzle,2025-11-29,IN,interstitial,94744,81183,91695,0.8853590708326518
screw_puzzle,2025-11-29,IN,rewarded,22453,20190,22365,0.9027498323272971
screw_puzzle,2025-11-29,US,interstitial,64434,49800,57379,0.8679133480890221
screw_puzzle,2025-11-29,US,rewarded,39214,34777,38195,0.9105118471004058
screw_puzzle,2025-11-30,IN,interstitial,88811,75498,86834,0.8694520579496511
screw_puzzle,2025-11-30,IN,rewarded,20831,18632,20911,0.891014298694467
screw_puzzle,2025-11-30,US,interstitial,64414,50920,58423,0.8715745511185663
screw_puzzle,2025-11-30,US,rewarded,37627,33161,36490,0.9087695258975061
screw_puzzle,2025-12-01,IN,interstitial,93506,79898,90663,0.8812635805124472
screw_puzzle,2025-12-01,IN,rewarded,21421,19218,21327,0.9011112674075116
screw_puzzle,2025-12-01,US,interstitial,58002,47269,53563,0.8824935123126039
screw_puzzle,2025-12-01,US,rewarded,36541,32815,35658,0.920270346065399
screw_puzzle,2025-12-02,IN,interstitial,92629,79442,89608,0.8865503080082136
screw_puzzle,2025-12-02,IN,rewarded,23125,21037,23065,0.9120745718621288
screw_puzzle,2025-12-02,US,interstitial,57708,48971,54340,0.9011961722488038
screw_puzzle,2025-12-02,US,rewarded,35058,31669,34171,0.9267800181440403
screw_puzzle,2025-12-03,IN,interstitial,88880,76184,86251,0.8832825126665198
screw_puzzle,2025-12-03,IN,rewarded,21953,20012,21825,0.916930126002291
screw_puzzle,2025-12-03,US,interstitial,54276,46109,52311,0.8814398501271243
screw_puzzle,2025-12-03,US,rewarded,33882,30716,33354,0.9209090363974336
screw_puzzle,2025-12-04,IN,interstitial,94175,81604,91403,0.8927934531689332
screw_puzzle,2025-12-04,IN,rewarded,23295,21152,23226,0.9107035219150952
screw_puzzle,2025-12-04,US,interstitial,55078,46284,54064,0.8560964782480024
screw_puzzle,2025-12-04,US,rewarded,33340,30182,33023,0.9139690518729371
screw_puzzle,2025-12-05,IN,interstitial,88117,75892,92642,0.8191964767600008
screw_puzzle,2025-12-05,IN,rewarded,20648,18697,22318,0.8377542790572632
screw_puzzle,2025-12-05,US,interstitial,54006,45624,55775,0.818000896458987
screw_puzzle,2025-12-05,US,rewarded,32517,29317,34087,0.8600639540000586
screw_puzzle,2025-12-06,IN,interstitial,86697,74540,87711,0.8498363945229219
screw_puzzle,2025-12-06,IN,rewarded,20428,18416,21152,0.8706505295007564
screw_puzzle,2025-12-06,US,interstitial,60126,48869,57719,0.84667094024498
screw_puzzle,2025-12-06,US,rewarded,35368,31469,35603,0.8838861893660647
screw_puzzle,2025-12-07,IN,interstitial,90190,78369,89335,0.8772485587955449
screw_puzzle,2025-12-07,IN,rewarded,21720,19600,21817,0.8983819956914333
screw_puzzle,2025-12-07,US,interstitial,66642,54422,63035,0.8633616244943285
screw_puzzle,2025-12-07,US,rewarded,38868,34696,38490,0.901428942582489
screw_puzzle,2025-12-08,IN,interstitial,97049,85247,95012,0.8972235086094388
screw_puzzle,2025-12-08,IN,rewarded,21923,19818,21754,0.9110048726670957
screw_puzzle,2025-12-08,US,interstitial,62345,52304,60125,0.869920997920998
screw_puzzle,2025-12-08,US,rewarded,38436,34618,38028,0.9103292310928789
screw_puzzle,2025-12-09,IN,interstitial,93846,83112,92460,0.8988968202465931
screw_puzzle,2025-12-09,IN,rewarded,21679,19872,21730,0.9144960883571099
screw_puzzle,2025-12-09,US,interstitial,65429,55281,61832,0.8940516237546902
screw_puzzle,2025-12-09,US,rewarded,38608,34894,37725,0.9249569251159708
screw_puzzle,2025-12-10,IN,interstitial,107274,95586,104063,0.9185397307400325
screw_puzzle,2025-12-10,IN,rewarded,23861,21888,23536,0.9299796057104011
screw_puzzle,2025-12-10,US,interstitial,64921,56279,61866,0.9096919147835645
screw_puzzle,2025-12-10,US,rewarded,39588,36333,38569,0.9420259794135186
screw_puzzle,2025-12-11,IN,interstitial,111373,99144,107936,0.918544322561518
screw_puzzle,2025-12-11,IN,rewarded,23930,21996,23604,0.9318759532282664
screw_puzzle,2025-12-11,US,interstitial,65110,56666,62079,0.9128046521367934
screw_puzzle,2025-12-11,US,rewarded,39764,36163,38554,0.9379830886548737
screw_puzzle,2025-12-12,IN,interstitial,120699,108164,120268,0.8993581002427911
screw_puzzle,2025-12-12,IN,rewarded,24471,22460,24860,0.9034593724859211
screw_puzzle,2025-12-12,US,interstitial,64644,56488,63283,0.8926251915996397
screw_puzzle,2025-12-12,US,rewarded,39738,35557,39006,0.9115777059939496
screw_puzzle,2025-12-13,IN,interstitial,123105,109730,124063,0.8844699870227223
screw_puzzle,2025-12-13,IN,rewarded,25307,23183,25963,0.8929245464699765
screw_puzzle,2025-12-13,US,interstitial,72047,62260,70407,0.8842870737284645
screw_puzzle,2025-12-13,US,rewarded,44029,39245,43010,0.9124622180888166
screw_puzzle,2025-12-14,IN,interstitial,118383,105772,117287,0.9018220263115264
screw_puzzle,2025-12-14,IN,rewarded,24769,22823,25118,0.9086312604506728
screw_puzzle,2025-12-14,US,interstitial,77375,69622,77186,0.9020029539035577
screw_puzzle,2025-12-14,US,rewarded,45176,41577,44829,0.9274576724887907
screw_puzzle,2025-12-15,IN,interstitial,115576,104354,112971,0.9237237875206912
screw_puzzle,2025-12-15,IN,rewarded,24662,22914,24669,0.9288580809923386
screw_puzzle,2025-12-15,US,interstitial,78196,71534,76918,0.9300033802230947
screw_puzzle,2025-12-15,US,rewarded,44553,41517,43795,0.9479849297865053
screw_puzzle,2025-12-16,IN,interstitial,121867,112145,118450,0.9467707893626003
screw_puzzle,2025-12-16,IN,rewarded,25819,24407,25786,0.946521368184286
screw_puzzle,2025-12-16,US,interstitial,81388,76675,80507,0.9524016545145143
screw_puzzle,2025-12-16,US,rewarded,45378,43338,45248,0.9577881895332391
screw_puzzle,2025-12-17,IN,interstitial,127201,118225,123736,0.9554616279821555
screw_puzzle,2025-12-17,IN,rewarded,28348,27102,28290,0.9580063626723224
screw_puzzle,2025-12-17,US,interstitial,82514,78244,80482,0.9721925399468204
screw_puzzle,2025-12-17,US,rewarded,46116,44310,45067,0.9832027869616349
screw_puzzle,2025-12-18,IN,interstitial,129402,120767,125518,0.9621488551442821
screw_puzzle,2025-12-18,IN,rewarded,27974,26830,27769,0.9661853145594008
screw_puzzle,2025-12-18,US,interstitial,83692,79644,81564,0.9764602030307489
screw_puzzle,2025-12-18,US,rewarded,46014,44574,45526,0.9790888722927558
screw_puzzle,2025-12-19,IN,interstitial,122301,114760,118417,0.9691176098026466
screw_puzzle,2025-12-19,IN,rewarded,27212,26215,26970,0.9720059325176121
screw_puzzle,2025-12-19,US,interstitial,84099,80290,82167,0.977156279284871
screw_puzzle,2025-12-19,US,rewarded,49287,47794,48406,0.9873569392224104
screw_puzzle,2025-12-20,IN,interstitial,125388,118172,121888,0.9695129955368863
screw_puzzle,2025-12-20,IN,rewarded,26733,25873,26546,0.9746477812099751
screw_puzzle,2025-12-20,US,interstitial,82088,78184,79631,0.98182868480868
screw_puzzle,2025-12-20,US,rewarded,49311,47931,48535,0.9875553724116617
screw_puzzle,2025-12-21,IN,interstitial,120957,114538,117749,0.9727301293429244
screw_puzzle,2025-12-21,IN,rewarded,26514,25642,26372,0.9723191263461247
screw_puzzle,2025-12-21,US,interstitial,87237,83772,85157,0.9837359230597602
screw_puzzle,2025-12-21,US,rewarded,51336,49929,50611,0.9865246685503152
screw_puzzle,2025-12-22,IN,interstitial,124940,118403,121850,0.9717111202297908
screw_puzzle,2025-12-22,IN,rewarded,28505,27693,28383,0.975689673396047
screw_puzzle,2025-12-22,US,interstitial,89617,86082,87690,0.9816626753335614
screw_puzzle,2025-12-22,US,rewarded,52619,51234,52131,0.982793347528342
screw_puzzle,2025-12-23,IN,interstitial,124250,117782,120487,0.9775494451683584
screw_puzzle,2025-12-23,IN,rewarded,28927,28207,28774,0.980294710502537
screw_puzzle,2025-12-23,US,interstitial,89239,85790,87282,0.9829059829059829
screw_puzzle,2025-12-23,US,rewarded,51019,49641,50340,0.9861144219308701
screw_puzzle,2025-12-24,IN,interstitial,121365,115216,118311,0.9738401332082393
screw_puzzle,2025-12-24,IN,rewarded,28796,28106,28719,0.9786552456561858
screw_puzzle,2025-12-24,US,interstitial,94531,90749,91503,0.9917598330109395
screw_puzzle,2025-12-24,US,rewarded,52947,51469,51840,0.9928433641975308
screw_puzzle,2025-12-25,IN,interstitial,128936,122736,125856,0.975209763539283
screw_puzzle,2025-12-25,IN,rewarded,29360,28654,29229,0.9803277566800096
screw_puzzle,2025-12-25,US,interstitial,91381,88056,88270,0.9975756202560326
screw_puzzle,2025-12-25,US,rewarded,49296,47858,48293,0.9909924833826849
screw_puzzle,2025-12-26,IN,interstitial,118631,112600,115157,0.9777955313181136
screw_puzzle,2025-12-26,IN,rewarded,29488,28716,29198,0.9834920200013699
screw_puzzle,2025-12-26,US,interstitial,97613,94319,94916,0.9937102279910658
screw_puzzle,2025-12-26,US,rewarded,55003,53535,54153,0.9885878898675974
screw_puzzle,2025-12-27,IN,interstitial,113481,108331,110772,0.9779637453508107
screw_puzzle,2025-12-27,IN,rewarded,26793,26132,26733,0.9775184229229791
screw_puzzle,2025-12-27,US,interstitial,106851,103149,104505,0.9870245442801779
screw_puzzle,2025-12-27,US,rewarded,62733,61225,62071,0.9863704467464678
screw_puzzle,2025-12-28,IN,interstitial,107940,103373,104599,0.9882790466448054
screw_puzzle,2025-12-28,IN,rewarded,24244,23709,23981,0.9886576873358075
screw_puzzle,2025-12-28,US,interstitial,112822,109209,110220,0.9908274360370168
screw_puzzle,2025-12-28,US,rewarded,63050,61443,62111,0.9892450612612903
screw_puzzle,2025-12-29,IN,interstitial,119681,114027,116266,0.9807424354497446
screw_puzzle,2025-12-29,IN,rewarded,28675,28058,28459,0.9859095540953653
screw_puzzle,2025-12-29,US,interstitial,108337,105232,105965,0.9930826216203463
screw_puzzle,2025-12-29,US,rewarded,63350,61963,62431,0.992503724111419
screw_puzzle,2025-12-30,IN,interstitial,121051,115665,117639,0.9832198505597634
screw_puzzle,2025-12-30,IN,rewarded,29091,28536,28903,0.9873023561568003
screw_puzzle,2025-12-30,US,interstitial,106694,103425,103800,0.9963872832369942
screw_puzzle,2025-12-30,US,rewarded,61977,60473,61104,0.9896733438072793
screw_puzzle,2025-12-31,IN,interstitial,115005,109651,111558,0.9829057530611879
screw_puzzle,2025-12-31,IN,rewarded,27882,27276,27751,0.9828834996937047
screw_puzzle,2025-12-31,US,interstitial,105532,102034,102940,0.9911987565572178
screw_puzzle,2025-12-31,US,rewarded,57544,56052,56650,0.9894439541041483
screw_puzzle,2026-01-01,IN,interstitial,112953,106945,108685,0.9839904310622442
screw_puzzle,2026-01-01,IN,rewarded,27464,26829,27282,0.9833956454805366
screw_puzzle,2026-01-01,US,interstitial,109500,105890,106355,0.9956278501245828
screw_puzzle,2026-01-01,US,rewarded,57095,55756,56075,0.9943111903700401
screw_puzzle,2026-01-02,IN,interstitial,119995,113920,115710,0.9845302912453547
screw_puzzle,2026-01-02,IN,rewarded,29676,29073,29462,0.986796551490055
screw_puzzle,2026-01-02,US,interstitial,112527,109179,109626,0.9959225001368288
screw_puzzle,2026-01-02,US,rewarded,59751,58225,58406,0.9969010033215765
screw_puzzle,2026-01-03,IN,interstitial,118824,112901,114995,0.9817905126309839
screw_puzzle,2026-01-03,IN,rewarded,30117,29614,30006,0.9869359461441045
screw_puzzle,2026-01-03,US,interstitial,112857,109119,109970,0.992261525870692
screw_puzzle,2026-01-03,US,rewarded,58836,57672,58030,0.9938307771842151
screw_puzzle,2026-01-04,IN,interstitial,116124,110901,112704,0.98400234241908
screw_puzzle,2026-01-04,IN,rewarded,30602,30047,30403,0.9882906292142223
screw_puzzle,2026-01-04,US,interstitial,123062,119245,119726,0.9959824933598384
screw_puzzle,2026-01-04,US,rewarded,63236,61845,62219,0.9939889744290329
screw_puzzle,2026-01-05,IN,interstitial,110225,104962,106679,0.9839049859859954
screw_puzzle,2026-01-05,IN,rewarded,29004,28466,28808,0.9881282976950847
screw_puzzle,2026-01-05,US,interstitial,112314,108736,109117,0.9965083350898577
screw_puzzle,2026-01-05,US,rewarded,60800,59331,59651,0.9946354629427838
screw_puzzle,2026-01-06,IN,interstitial,109734,104765,106420,0.9844484119526404
screw_puzzle,2026-01-06,IN,rewarded,29139,28633,29034,0.9861886064613901
screw_puzzle,2026-01-06,US,interstitial,106655,102762,103729,0.9906776311349768
screw_puzzle,2026-01-06,US,rewarded,58142,56676,57143,0.9918275204311989
screw_puzzle,2026-01-07,IN,interstitial,110143,104913,106660,0.9836208513032064
screw_puzzle,2026-01-07,IN,rewarded,30021,29497,29875,0.9873472803347281
screw_puzzle,2026-01-07,US,interstitial,104040,100836,101933,0.9892380289013372
screw_puzzle,2026-01-07,US,rewarded,56384,54880,55526,0.9883658106112452
screw_puzzle,2026-01-08,IN,interstitial,119450,114145,115867,0.9851381325140032
screw_puzzle,2026-01-08,IN,rewarded,30857,30313,30706,0.9872011984628412
screw_puzzle,2026-01-08,US,interstitial,105422,101895,103410,0.9853495793443574
screw_puzzle,2026-01-08,US,rewarded,58299,56816,57582,0.9866972317738182
screw_puzzle,2026-01-09,IN,interstitial,118204,113374,119608,0.9478797404855862
screw_puzzle,2026-01-09,IN,rewarded,29794,29248,30749,0.9511854044033953
screw_puzzle,2026-01-09,US,interstitial,100369,97164,100915,0.9628301045434277
screw_puzzle,2026-01-09,US,rewarded,54463,52972,54802,0.9666070581365643
screw_puzzle,2026-01-10,IN,interstitial,115773,111054,114341,0.9712526565274049
screw_puzzle,2026-01-10,IN,rewarded,30916,30356,31261,0.9710501903330028
screw_puzzle,2026-01-10,US,interstitial,107394,104186,106450,0.978731798966651
screw_puzzle,2026-01-10,US,rewarded,57385,55916,56883,0.9830001933793928
screw_puzzle,2026-01-11,IN,interstitial,108215,103806,105873,0.9804766087671077
screw_puzzle,2026-01-11,IN,rewarded,31185,30678,31219,0.9826708094429675
screw_puzzle,2026-01-11,US,interstitial,117683,114102,115624,0.9868366429115063
screw_puzzle,2026-01-11,US,rewarded,62907,61318,62297,0.9842849575420968
screw_puzzle,2026-01-12,IN,interstitial,109183,104367,106233,0.9824348366326847
screw_puzzle,2026-01-12,IN,rewarded,31209,30763,31202,0.9859303890776232
screw_puzzle,2026-01-12,US,interstitial,106613,103159,104002,0.9918943866464106
screw_puzzle,2026-01-12,US,rewarded,59152,57637,58171,0.9908201681250107
screw_puzzle,2026-01-13,IN,interstitial,119616,115255,117115,0.9841181744439227
screw_puzzle,2026-01-13,IN,rewarded,31574,31143,31522,0.9879766512277139
screw_puzzle,2026-01-13,US,interstitial,104567,101491,102794,0.9873241628888846
screw_puzzle,2026-01-13,US,rewarded,56594,55157,55835,0.9878570788931673
screw_puzzle,2026-01-14,IN,interstitial,110928,106685,108165,0.9863172005731984
screw_puzzle,2026-01-14,IN,rewarded,31495,31024,31245,0.9929268682989278
screw_puzzle,2026-01-14,US,interstitial,107561,103797,104584,0.992474948366863
screw_puzzle,2026-01-14,US,rewarded,58360,56650,57060,0.9928145811426569
screw_puzzle,2026-01-15,IN,interstitial,110238,106193,114205,0.9298454533514294
screw_puzzle,2026-01-15,IN,rewarded,31625,31235,33405,0.9350396647208502
screw_puzzle,2026-01-15,US,interstitial,102576,99322,104379,0.9515515573055883
screw_puzzle,2026-01-15,US,rewarded,56089,54710,57598,0.9498593701170179
screw_puzzle,2026-01-16,IN,interstitial,112798,108417,112918,0.9601392160682973
screw_puzzle,2026-01-16,IN,rewarded,32540,32104,33394,0.9613703060430018
screw_puzzle,2026-01-16,US,interstitial,104512,101227,104251,0.9709930839991943
screw_puzzle,2026-01-16,US,rewarded,56536,55174,56978,0.9683386570255186
screw_puzzle,2026-01-17,IN,interstitial,118358,113962,123010,0.9264450044711812
screw_puzzle,2026-01-17,IN,rewarded,33676,33198,35684,0.9303329223181258
screw_puzzle,2026-01-17,US,interstitial,108689,105312,111634,0.9433685078022824
screw_puzzle,2026-01-17,US,rewarded,58351,56981,60392,0.9435190091402835
screw_puzzle,2026-01-18,IN,interstitial,116504,112092,115916,0.9670105938783257
screw_puzzle,2026-01-18,IN,rewarded,34995,34586,35631,0.9706716061856249
screw_puzzle,2026-01-18,US,interstitial,125021,121362,124831,0.9722104284993311
screw_puzzle,2026-01-18,US,rewarded,66685,65189,67102,0.9714911627075199
screw_puzzle,2026-01-19,IN,interstitial,112266,108444,111526,0.9723651883865646
screw_puzzle,2026-01-19,IN,rewarded,33391,32869,33697,0.9754280796510075
screw_puzzle,2026-01-19,US,interstitial,123544,119976,122041,0.9830794569038274
screw_puzzle,2026-01-19,US,rewarded,67260,65859,67264,0.9791121550903901
